id_aluno,ano_ref,fase,fase_original,flag_fase_9,idade,idade_original,flag_idade_padronizada,genero_original,genero,ano_ingresso,instituicao_original,instituicao_tipo,instituicao_subtipo,flag_bolsa_parceria,pedra,inde,iaa,ieg,ips,ipp,ida,ipv,ian,fase_ideal,defasagem,matematica,portugues,ingles,flag_sem_avaliacao,fase_nome,delta_ida,delta_ieg,delta_inde,delta_ian,queda_ida,queda_ieg,queda_inde,ips_anterior,ida_anterior,ieg_anterior,perfil_defasagem,delta_ida_futuro,delta_ieg_futuro,delta_defasagem_futuro,risco_defasagem_futuro,tem_futuro
183,2023,3,FASE 3,0,14,14.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Ametista,7.586241667,7.9,9.7,2.52,7.96875,7.7,8.795,5.0,Fase 4 (9° ano),-1,7.0,8.0,8.2,0,Fase 3,3.9000000000000004,0.8999999999999986,0.28624166700000053,-5.0,0,0,0,7.5,3.8,8.8,Defasagem leve,-0.20000000000000018,-0.4509881423333333,1.0,1,True
183,2024,4,4A,0,15,15.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Topázio,8.266902371533334,7.917,9.249011857666666,6.26,8.25,7.5,8.372,10.0,Fase 4 (9° ano),0,5.0,7.5,10.0,0,Fase 4,-0.20000000000000018,-0.4509881423333333,0.6806607045333335,5.0,1,1,0,2.52,7.7,9.7,Adequado,,,,,False
184,2022,3,3,0,16,16.0,0,Menino,Masculino,2019,Escola Pública,publica,sem_subtipo,0,Ametista,7.28,8.8,7.7,7.5,,7.2,8.0,2.5,Fase 6 (2º EM),-3,5.0,7.3,9.3,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,-0.10000000000000053,1.7999999999999998,4.0,1,True
184,2023,4,FASE 4,0,13,13.0,0,Masculino,Masculino,2019,Pública,publica,sem_subtipo,0,Topázio,8.430241667,7.9,9.5,7.52,8.59375,7.1,8.5025,10.0,Fase 3 (7° e 8° ano),1,7.3,6.3,7.8,0,Fase 4,-0.10000000000000053,1.7999999999999998,1.1502416670000004,7.5,1,0,0,7.5,7.2,7.7,Adiantado,1.0666666666666664,-0.8032581453333325,0.0,1,True
184,2024,5,5D,0,14,14.0,0,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.471456704266666,8.751,8.696741854666667,6.26,7.96875,8.166666666666666,9.004,10.0,Fase 4 (9° ano),1,9.5,5.0,10.0,0,Fase 5,1.0666666666666664,-0.8032581453333325,0.04121503726666553,0.0,0,1,0,7.52,7.1,9.5,Adiantado,,,,,False
185,2022,3,3,0,15,15.0,0,Menino,Masculino,2021,Escola Pública,publica,sem_subtipo,0,Ágata,6.615,7.9,7.7,7.5,,4.5,6.875,5.0,Fase 5 (1º EM),-2,3.3,5.7,4.5,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
186,2022,3,3,0,13,13.0,0,Menina,Feminino,2019,Escola Pública,publica,sem_subtipo,0,Ametista,7.832,8.3,8.5,7.5,,6.6,7.5,10.0,Fase 3 (7º e 8º ano),0,6.0,5.7,8.0,0,Fase 3,,,,,0,0,0,,,,Adequado,0.3000000000000007,1.1999999999999993,0.0,0,True
186,2023,4,FASE 4,0,14,,1,Feminino,Feminino,2019,Privada,privada,sem_subtipo,0,Ametista,7.817541667,7.5,9.7,2.52,7.96875,6.9,8.46,10.0,Fase 4 (9° ano),0,6.8,7.0,7.0,0,Fase 4,0.3000000000000007,1.1999999999999993,-0.014458332999999435,0.0,0,0,1,7.5,6.6,8.5,Adequado,0.2666666666666666,-0.05984848499999984,1.0,1,True
186,2024,5,5B,0,15,15.0,0,Feminino,Feminino,2021,Privada,privada,sem_subtipo,0,Topázio,8.325963636333334,7.917,9.640151515,6.26,8.125,7.166666666666667,8.672,10.0,Fase 4 (9° ano),1,6.0,7.0,8.5,0,Fase 5,0.2666666666666666,-0.05984848499999984,0.5084219693333338,0.0,0,1,0,2.52,6.9,9.7,Adiantado,,,,,False
187,2022,3,3,0,12,12.0,0,Menina,Feminino,2019,Rede Decisão,privada,sem_subtipo,0,Ametista,7.928,8.8,8.9,7.5,,5.8,7.917,10.0,Fase 3 (7º e 8º ano),0,5.3,7.2,4.8,0,Fase 3,,,,,0,0,0,,,,Adequado,1.1000000000000005,1.0,0.0,0,True
187,2023,3,FASE 3,0,13,13.0,0,Feminino,Feminino,2019,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.809875,7.5,9.9,2.52,7.96875,6.9,8.255,10.0,Fase 3 (7° e 8° ano),0,7.3,8.7,4.7,0,Fase 3,1.1000000000000005,1.0,-0.11812500000000004,0.0,0,0,1,7.5,5.8,8.9,Adequado,0.9333333333333327,-0.3629629630000011,0.0,1,True
187,2024,4,4C,0,14,14.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.568424074066666,8.751,9.537037037,5.635,8.4375,7.833333333333333,9.06,10.0,Fase 4 (9° ano),0,7.5,7.0,9.0,0,Fase 4,0.9333333333333327,-0.3629629630000011,0.758549074066666,0.0,0,1,0,2.52,6.9,9.9,Adequado,,,,,False
188,2022,3,3,0,14,14.0,0,Menino,Masculino,2021,Escola Pública,publica,sem_subtipo,0,Quartzo,5.307,0.0,6.1,7.5,,2.7,7.583,5.0,Fase 4 (9º ano),-1,3.0,3.2,2.0,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,,,,,False
189,2022,3,3,0,14,14.0,0,Menino,Masculino,2018,Rede Decisão,privada,sem_subtipo,0,Ametista,7.629,10.0,9.7,5.0,,7.2,7.333,5.0,Fase 4 (9º ano),-1,6.3,7.2,8.0,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,-0.7000000000000002,-0.29999999999999893,1.0,1,True
189,2023,4,FASE 4,0,15,14.0,1,Masculino,Masculino,2018,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.727325,7.9,9.4,2.52,8.28125,6.5,8.3775,10.0,Fase 4 (9° ano),0,6.3,6.5,6.7,0,Fase 4,-0.7000000000000002,-0.29999999999999893,0.09832500000000088,5.0,1,1,0,5.0,7.2,9.7,Adequado,1.666666666666666,0.5999999999999996,0.0,0,True
189,2024,5,5A,0,16,15.0,1,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.586533333333334,10.002,10.0,6.255,6.875,8.166666666666666,8.2,10.0,Fase 5 (1° EM),0,7.0,7.5,10.0,0,Fase 5,1.666666666666666,0.5999999999999996,0.8592083333333331,0.0,0,0,0,2.52,6.5,9.4,Adequado,,,,,False
190,2022,3,3,0,13,13.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.335,6.7,6.9,8.8,,6.3,7.25,10.0,Fase 3 (7º e 8º ano),0,5.0,7.5,,0,Fase 3,,,,,0,0,0,,,,Adequado,-0.5999999999999996,2.5999999999999996,-1.0,1,True
190,2023,3,FASE 3,0,14,14.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Agata,6.934158333,7.9,9.5,2.52,7.65625,5.7,7.9575,5.0,Fase 4 (9° ano),-1,5.8,5.2,6.0,0,Fase 3,-0.5999999999999996,2.5999999999999996,-0.4008416669999999,-5.0,1,0,1,8.8,6.3,6.9,Defasagem leve,,,,,False
191,2022,3,3,0,13,13.0,0,Menino,Masculino,2019,Rede Decisão,privada,sem_subtipo,0,Topázio,8.74,10.0,9.4,8.8,,7.2,8.5,10.0,Fase 3 (7º e 8º ano),0,8.0,7.2,6.3,0,Fase 3,,,,,0,0,0,,,,Adequado,0.5999999999999996,0.29999999999999893,0.0,0,True
191,2023,4,FASE 4,0,14,14.0,0,Masculino,Masculino,2019,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.263666667,0.0,9.7,2.52,8.125,7.8,8.4625,10.0,Fase 4 (9° ano),0,8.7,7.0,7.8,0,Fase 4,0.5999999999999996,0.29999999999999893,-1.4763333330000004,0.0,0,0,1,8.8,7.2,9.4,Adequado,-1.3999999999999995,-0.12899999999999956,2.0,1,True
191,2024,7,7E,0,15,15.0,0,Masculino,Masculino,2021,Privada *Parcerias com Bolsa 100%,privada,parceria_bolsa,1,Ametista,7.7887,7.5,9.571,5.945,7.5,6.4,7.5,10.0,Fase 5 (1° EM),2,6.0,6.9,6.3,1,Fase 7,-1.3999999999999995,-0.12899999999999956,0.5250333330000005,0.0,1,1,0,2.52,7.8,9.7,Adiantado,,,,,False
192,2022,3,3,0,15,15.0,0,Menino,Masculino,2021,Escola Pública,publica,sem_subtipo,0,Quartzo,4.932,8.8,3.6,7.5,,2.7,4.708,5.0,Fase 5 (1º EM),-2,1.7,4.7,1.7,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,3.8,2.6,0.0,0,True
192,2023,4,FASE 4,0,16,16.0,0,Masculino,Masculino,2021,Privada,privada,sem_subtipo,0,Agata,6.616016667,8.8,6.2,5.0,7.1875,6.5,7.3775,5.0,Fase 6 (2° EM),-2,6.0,5.8,7.8,0,Fase 4,3.8,2.6,1.6840166669999999,0.0,0,0,0,7.5,2.7,3.6,Defasagem moderada/severa,0.666666666666667,0.1636363636666669,0.0,0,True
192,2024,5,5B,0,17,17.0,0,Masculino,Masculino,2021,Privada,privada,sem_subtipo,0,Agata,6.882960606066668,8.334,6.363636363666667,7.51,7.125,7.166666666666667,6.9,5.0,Fase 7 (3° EM),-2,4.0,7.5,10.0,0,Fase 5,0.666666666666667,0.1636363636666669,0.26694393906666747,0.0,0,0,0,5.0,6.5,6.2,Defasagem moderada/severa,,,,,False
193,2022,3,3,0,12,12.0,0,Menino,Masculino,2016,Rede Decisão,privada,sem_subtipo,0,Topázio,8.155,9.2,8.9,5.6,,6.7,8.5,10.0,Fase 3 (7º e 8º ano),0,5.0,6.3,8.7,0,Fase 3,,,,,0,0,0,,,,Adequado,-0.20000000000000018,0.5,1.0,1,True
193,2023,4,FASE 4,0,13,13.0,0,Masculino,Masculino,2016,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.718566667,8.3,9.4,2.52,8.125,6.5,8.17,10.0,Fase 3 (7° e 8° ano),1,6.0,6.3,7.3,0,Fase 4,-0.20000000000000018,0.5,-0.4364333329999992,0.0,1,0,1,5.6,6.7,8.9,Adiantado,0.5,0.44848484833333124,0.0,0,True
193,2024,5,5C,0,14,14.0,0,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.465046969666668,8.751,9.848484848333332,6.26,8.4375,7.0,8.7525,10.0,Fase 4 (9° ano),1,6.5,4.5,10.0,0,Fase 5,0.5,0.44848484833333124,0.7464803026666678,0.0,0,0,0,2.52,6.5,9.4,Adiantado,,,,,False
194,2022,3,3,0,14,14.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,4.265,0.0,6.2,5.0,,3.2,3.75,5.0,Fase 4 (9º ano),-1,3.7,5.8,0.0,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,,,,,False
195,2022,3,3,0,13,13.0,0,Menina,Feminino,2017,Rede Decisão,privada,sem_subtipo,0,Ametista,8.017,8.8,9.2,5.0,,6.3,8.25,10.0,Fase 3 (7º e 8º ano),0,6.8,6.3,5.8,0,Fase 3,,,,,0,0,0,,,,Adequado,-0.2999999999999998,0.0,0.0,1,True
195,2023,4,FASE 4,0,14,,1,Feminino,Feminino,2017,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.60205,7.1,9.2,2.52,8.4375,6.0,8.79,10.0,Fase 4 (9° ano),0,6.3,6.2,5.5,0,Fase 4,-0.2999999999999998,0.0,-0.41494999999999926,0.0,1,0,1,5.0,6.3,9.2,Adequado,1.833333333333333,0.482539682666669,1.0,0,True
195,2024,5,5C,0,15,15.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.4690496032,7.5,9.682539682666668,6.26,7.96875,7.833333333333333,8.965,10.0,Fase 4 (9° ano),1,9.0,6.5,8.0,0,Fase 5,1.833333333333333,0.482539682666669,0.8669996032,0.0,0,0,0,2.52,6.0,9.2,Adiantado,,,,,False
196,2022,3,3,0,12,12.0,0,Menino,Masculino,2018,Rede Decisão,privada,sem_subtipo,0,Topázio,8.124,9.2,9.1,7.5,,5.1,8.625,10.0,Fase 3 (7º e 8º ano),0,4.0,6.0,5.3,0,Fase 3,,,,,0,0,0,,,,Adequado,1.1000000000000005,-0.09999999999999964,1.0,1,True
196,2023,4,FASE 4,0,13,13.0,0,Masculino,Masculino,2018,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.560991667,7.9,9.0,2.52,8.28125,6.2,8.2125,10.0,Fase 3 (7° e 8° ano),1,7.0,6.0,5.7,0,Fase 4,1.1000000000000005,-0.09999999999999964,-0.5630083330000009,0.0,0,1,1,7.5,5.1,9.1,Adiantado,1.7999999999999998,0.6897546896666658,0.0,0,True
196,2024,5,5C,0,14,14.0,0,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.823550937933334,8.751,9.689754689666666,7.51,8.75,8.0,8.9225,10.0,Fase 4 (9° ano),1,8.0,7.0,9.0,0,Fase 5,1.7999999999999998,0.6897546896666658,1.262559270933334,0.0,0,0,0,2.52,6.2,9.0,Adiantado,,,,,False
197,2022,3,3,0,13,13.0,0,Menina,Feminino,2021,Rede Decisão,privada,sem_subtipo,0,Topázio,8.218,8.8,9.7,4.4,,7.3,8.292,10.0,Fase 3 (7º e 8º ano),0,6.0,7.5,8.3,0,Fase 3,,,,,0,0,0,,,,Adequado,-0.09999999999999964,0.10000000000000142,1.0,1,True
197,2023,4,FASE 4,0,14,13.0,1,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.967608333,8.3,9.8,2.52,7.96875,7.2,8.46,10.0,Fase 3 (7° e 8° ano),1,7.0,7.3,7.2,0,Fase 4,-0.09999999999999964,0.10000000000000142,-0.2503916669999997,0.0,1,0,1,4.4,7.3,9.7,Adiantado,1.1333333333333337,0.04848484833333089,-1.0,1,True
197,2024,5,5C,0,15,14.0,1,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.568238636333334,7.5,9.848484848333332,6.26,7.96875,8.333333333333334,8.795,10.0,Fase 5 (1° EM),0,7.0,8.0,10.0,0,Fase 5,1.1333333333333337,0.04848484833333089,0.6006303033333333,0.0,0,0,0,2.52,7.2,9.8,Adequado,,,,,False
198,2022,3,3,0,13,13.0,0,Menino,Masculino,2017,Escola Pública,publica,sem_subtipo,0,Quartzo,5.554,0.0,6.2,5.0,,4.6,5.958,10.0,Fase 3 (7º e 8º ano),0,5.2,5.8,2.8,0,Fase 3,,,,,0,0,0,,,,Adequado,,,,,False
199,2022,3,3,0,13,13.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.564,8.3,7.1,7.5,,7.5,6.458,10.0,Fase 3 (7º e 8º ano),0,5.7,7.8,9.0,0,Fase 3,,,,,0,0,0,,,,Adequado,1.0,0.5,-1.0,1,True
199,2023,3,FASE 3,0,14,,1,Masculino,Masculino,2022,Privada,privada,sem_subtipo,0,Ametista,7.892341667,9.2,7.6,7.51,7.96875,8.5,8.505,5.0,Fase 4 (9° ano),-1,8.2,8.2,9.2,0,Fase 3,1.0,0.5,0.3283416670000001,-5.0,0,0,0,7.5,7.5,7.1,Defasagem leve,-1.333333333333333,-0.04517543833333271,0.0,1,True
199,2024,4,4A,0,15,15.0,0,Masculino,Masculino,2022,Privada,privada,sem_subtipo,0,Ametista,7.419398245666667,8.334,7.554824561666667,6.88,8.125,7.166666666666667,8.206,5.0,Fase 5 (1° EM),-1,5.0,9.0,7.5,0,Fase 4,-1.333333333333333,-0.04517543833333271,-0.47294342133333345,0.0,1,1,1,7.51,8.5,7.6,Defasagem leve,,,,,False
200,2022,3,3,0,15,15.0,0,Menino,Masculino,2018,Escola JP II,privada,sem_subtipo,0,Quartzo,5.705,7.9,5.6,4.4,,5.5,4.917,5.0,Fase 5 (1º EM),-2,4.7,5.0,6.8,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,-1.2000000000000002,-1.0999999999999996,0.0,1,True
200,2023,4,FASE 4,0,16,16.0,0,Masculino,Masculino,2018,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Quartzo,5.661166667,9.6,4.5,2.52,7.5,4.3,7.17,5.0,Fase 6 (2° EM),-2,4.3,4.2,4.5,0,Fase 4,-1.2000000000000002,-1.0999999999999996,-0.04383333300000025,0.0,1,1,1,4.4,5.5,5.6,Defasagem moderada/severa,,,,,False
201,2022,3,3,0,15,15.0,0,Menina,Feminino,2021,Escola Pública,publica,sem_subtipo,0,Ametista,7.078,7.9,7.3,7.5,,6.5,7.542,5.0,Fase 5 (1º EM),-2,6.0,7.2,6.3,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
202,2022,3,3,0,14,14.0,0,Menina,Feminino,2017,Escola Pública,publica,sem_subtipo,0,Quartzo,5.201,0.0,5.2,4.4,,5.4,6.917,5.0,Fase 4 (9º ano),-1,6.3,5.8,4.2,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,0.5,2.7,0.0,0,True
202,2023,4,FASE 4,0,15,,1,Feminino,Feminino,2017,Pública,publica,sem_subtipo,0,Agata,6.791641667,8.8,7.9,2.52,7.96875,5.9,8.005,5.0,Fase 5 (1° EM),-1,6.3,4.8,6.7,0,Fase 4,0.5,2.7,1.5906416670000008,0.0,0,0,0,4.4,5.4,5.2,Defasagem leve,1.5999999999999996,-0.019047619000000182,0.0,1,True
202,2024,5,5C,0,16,16.0,0,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Ametista,7.3512154762,8.334,7.880952381,6.26,7.65625,7.5,7.75,5.0,Fase 6 (2° EM),-1,8.5,6.0,8.0,0,Fase 5,1.5999999999999996,-0.019047619000000182,0.5595738091999998,0.0,0,1,0,2.52,5.9,7.9,Defasagem leve,,,,,False
203,2022,3,3,0,14,14.0,0,Menina,Feminino,2021,Escola Pública,publica,sem_subtipo,0,Quartzo,5.669,8.8,4.3,7.5,,2.8,6.875,5.0,Fase 4 (9º ano),-1,2.3,3.5,2.5,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,,,,,False
204,2022,3,3,0,13,13.0,0,Menina,Feminino,2019,Escola Pública,publica,sem_subtipo,0,Ágata,6.943,7.9,6.7,4.4,,7.4,5.708,10.0,Fase 3 (7º e 8º ano),0,5.3,8.5,8.5,0,Fase 3,,,,,0,0,0,,,,Adequado,-0.3000000000000007,1.2000000000000002,0.0,1,True
204,2023,4,FASE 4,0,14,,1,Feminino,Feminino,2019,Pública,publica,sem_subtipo,0,Ametista,7.557558333,8.8,7.9,2.52,8.28125,7.1,8.045,10.0,Fase 4 (9° ano),0,4.7,8.0,8.5,0,Fase 4,-0.3000000000000007,1.2000000000000002,0.6145583330000006,0.0,1,0,0,4.4,7.4,6.7,Adequado,0.40000000000000036,-1.072905525666667,0.0,1,True
204,2024,4,4B,0,15,15.0,0,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Ametista,7.838218894866668,9.168,6.827094474333333,6.26,7.125,7.5,8.5875,10.0,Fase 4 (9° ano),0,5.0,7.5,10.0,0,Fase 4,0.40000000000000036,-1.072905525666667,0.280660561866668,0.0,0,1,0,2.52,7.1,7.9,Adequado,,,,,False
205,2022,3,3,0,14,14.0,0,Menino,Masculino,2020,Escola Pública,publica,sem_subtipo,0,Quartzo,5.372,9.6,3.8,7.5,,4.1,4.833,5.0,Fase 4 (9º ano),-1,5.7,1.7,5.0,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,2.5,3.8,0.0,0,True
205,2023,4,FASE 4,0,15,,1,Masculino,Masculino,2020,Pública,publica,sem_subtipo,0,Agata,6.857625,9.6,7.6,4.38,7.03125,6.6,7.09,5.0,Fase 5 (1° EM),-1,7.0,5.5,7.3,0,Fase 4,2.5,3.8,1.4856249999999998,0.0,0,0,0,7.5,4.1,3.8,Defasagem leve,,,,,False
206,2022,3,3,0,12,12.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.101,8.3,8.8,7.5,,5.0,5.167,10.0,Fase 3 (7º e 8º ano),0,4.0,6.0,,0,Fase 3,,,,,0,0,0,,,,Adequado,,,,,False
207,2022,3,3,0,16,16.0,0,Menino,Masculino,2021,Escola Pública,publica,sem_subtipo,0,Quartzo,4.936,0.0,4.8,7.5,,5.8,5.708,2.5,Fase 6 (2º EM),-3,5.3,4.0,8.0,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
208,2022,3,3,0,14,14.0,0,Menino,Masculino,2018,Escola Pública,publica,sem_subtipo,0,Ágata,6.667,7.5,7.1,7.5,,6.1,6.417,5.0,Fase 4 (9º ano),-1,5.0,7.5,5.8,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,,,,,False
209,2022,3,3,0,14,14.0,0,Menino,Masculino,2019,Escola Pública,publica,sem_subtipo,0,Quartzo,4.499,0.0,4.8,5.6,,6.0,3.75,5.0,Fase 4 (9º ano),-1,5.0,5.2,7.8,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,,,,,False
210,2022,3,3,0,14,14.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,4.44,0.0,5.1,7.5,,3.4,4.417,5.0,Fase 4 (9º ano),-1,2.7,5.3,2.3,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,,,,,False
211,2022,3,3,0,13,13.0,0,Menino,Masculino,2021,Escola Pública,publica,sem_subtipo,0,Topázio,8.465,9.2,8.8,7.5,,7.6,8.458,10.0,Fase 3 (7º e 8º ano),0,6.7,7.5,8.5,0,Fase 3,,,,,0,0,0,,,,Adequado,-0.5,0.5999999999999996,0.0,1,True
211,2023,4,FASE 4,0,14,14.0,0,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.024791667,9.6,9.4,2.52,7.65625,7.1,8.71,10.0,Fase 4 (9° ano),0,7.7,8.0,5.7,0,Fase 4,-0.5,0.5999999999999996,-0.4402083329999993,0.0,1,0,1,7.5,7.6,8.8,Adequado,-0.09999999999999964,-0.020490620333331933,0.0,1,True
211,2024,5,5A,0,15,15.0,0,Masculino,Masculino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Topázio,8.283601875933334,9.585,9.379509379666668,7.51,7.25,7.0,7.866,10.0,Fase 5 (1° EM),0,5.5,6.5,9.0,0,Fase 5,-0.09999999999999964,-0.020490620333331933,0.2588102089333333,0.0,1,1,0,2.52,7.1,9.4,Adequado,,,,,False
212,2022,3,3,0,14,14.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.268,9.6,8.4,7.5,,6.2,6.958,5.0,Fase 4 (9º ano),-1,4.8,5.8,7.8,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,,,,,False
213,2022,3,3,0,13,13.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Ametista,7.209,9.6,8.7,7.5,,3.5,6.833,10.0,Fase 3 (7º e 8º ano),0,5.0,2.0,,0,Fase 3,,,,,0,0,0,,,,Adequado,,,,,False
214,2022,3,3,0,15,15.0,0,Menino,Masculino,2022,Escola Pública,publica,sem_subtipo,0,Quartzo,4.87,0.0,6.1,7.5,,4.3,5.125,5.0,Fase 5 (1º EM),-2,5.0,3.5,,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
215,2022,3,3,0,13,13.0,0,Menina,Feminino,2021,Escola Pública,publica,sem_subtipo,0,Ametista,7.172,6.7,5.8,7.5,,7.8,6.542,10.0,Fase 3 (7º e 8º ano),0,5.7,7.7,10.0,0,Fase 3,,,,,0,0,0,,,,Adequado,-0.8999999999999995,0.7999999999999998,0.0,1,True
215,2023,4,FASE 4,0,14,14.0,0,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Ametista,7.166475,8.8,6.6,2.52,7.96875,6.9,7.7125,10.0,Fase 4 (9° ano),0,5.7,6.7,8.3,0,Fase 4,-0.8999999999999995,0.7999999999999998,-0.005524999999999558,0.0,1,0,1,7.5,7.8,5.8,Adequado,-1.2333333333333334,-0.1443722946666659,0.0,1,True
215,2024,5,5B,0,15,15.0,0,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Ametista,7.045258874400002,7.084,6.455627705333334,6.26,8.0,5.666666666666667,7.432,10.0,Fase 5 (1° EM),0,5.0,2.0,10.0,0,Fase 5,-1.2333333333333334,-0.1443722946666659,-0.12121612559999839,0.0,1,1,1,2.52,6.9,6.6,Adequado,,,,,False
216,2022,3,3,0,13,13.0,0,Menina,Feminino,2018,Escola Pública,publica,sem_subtipo,0,Ametista,7.502,7.9,8.5,7.5,,7.0,5.583,10.0,Fase 3 (7º e 8º ano),0,5.3,6.5,9.2,0,Fase 3,,,,,0,0,0,,,,Adequado,,,,,False
217,2022,3,3,0,15,15.0,0,Menina,Feminino,2021,Escola Pública,publica,sem_subtipo,0,Ametista,7.397,7.9,8.5,7.5,,7.1,7.292,5.0,Fase 5 (1º EM),-2,6.3,7.2,7.7,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,-1.5,0.09999999999999964,1.0,1,True
217,2023,4,FASE 4,0,16,,1,Feminino,Feminino,2021,Pública,publica,sem_subtipo,0,Agata,6.96965,8.3,8.6,2.52,8.4375,5.6,8.5025,5.0,Fase 5 (1° EM),-1,6.7,5.3,4.8,0,Fase 4,-1.5,0.09999999999999964,-0.42735000000000056,0.0,1,0,1,7.5,7.1,8.5,Defasagem leve,2.2333333333333334,0.31774891766666613,0.0,0,True
217,2024,5,5A,0,17,17.0,0,Feminino,Feminino,2021,Privada - Programa de Apadrinhamento,privada,apadrinhamento,1,Ametista,7.4209164502,8.334,8.917748917666666,6.26,7.125,7.833333333333333,6.994,5.0,Fase 6 (2° EM),-1,9.0,7.0,7.5,0,Fase 5,2.2333333333333334,0.31774891766666613,0.45126645020000034,0.0,0,0,0,2.52,5.6,8.6,Defasagem leve,,,,,False
218,2022,3,3,0,14,14.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,6.1,6.3,7.3,7.5,,4.0,6.125,5.0,Fase 4 (9º ano),-1,5.0,7.0,0.0,0,Fase 3,,,,,0,0,0,,,,Defasagem leve,2.7,-0.5999999999999996,0.0,1,True
218,2023,4,FASE 4,0,15,15.0,0,Feminino,Feminino,2022,Pública,publica,sem_subtipo,0,Quartzo,5.811541667,0.0,6.7,2.52,7.96875,6.7,7.88,5.0,Fase 5 (1° EM),-1,5.7,7.0,7.5,0,Fase 4,2.7,-0.5999999999999996,-0.28845833299999946,0.0,0,1,1,7.5,4.0,7.3,Defasagem leve,,,,,False
219,2022,3,3,0,16,16.0,0,Menino,Masculino,2019,Escola Pública,publica,sem_subtipo,0,Quartzo,5.942,8.8,6.9,7.5,,3.5,6.375,2.5,Fase 6 (2º EM),-3,4.0,4.8,1.7,0,Fase 3,,,,,0,0,0,,,,Defasagem moderada/severa,,,,,False
220,2022,3,3,0,13,13.0,0,Menina,Feminino,2022,Escola Pública,publica,sem_subtipo,0,Ágata,7.028,0.0,8.1,7.5,,6.5,7.833,10.0,Fase 3 (7º e 8º ano),0,6.8,6.8,5.8,0,Fase 3,,,,,0,0,0,,,,Adequado,-0.40000000000000036,-0.5,0.0,1,True
